x_pos,y_pos,z_pos,x_or,y_or,z_or,w_or
0.35545816821331083,0.40861935206335076,0.003998454777212078,-0.0032354587443099788,0.0020946486259268357,0.8384235953292039,0.5450055220354187
0.3554514341057512,0.40863436372460027,0.003998454521292365,-0.0032354282525243784,0.002094699395952788,0.8384151543101478,0.5450185072651701
0.35544469389415967,0.4086493905511714,0.003998454265711448,-0.0032353976631355917,0.002094750303642253,0.8384066882298017,0.5450315306059482
0.35543794757039826,0.4086644325681257,0.0039984540096426255,-0.0032353669810410023,0.002094801359785414,0.8383981970164663,0.5450445921640719
0.35543119512619303,0.4086794898007749,0.003998453753180392,-0.0032353362051018805,0.0020948525642962026,0.8383896805996288,0.5450576920440863
0.3554244365531028,0.4086945622748805,0.003998453496440898,-0.0032353053340987464,0.002094903917186185,0.8383811389101328,0.545070830348425
0.35541767184093676,0.4087096500201818,0.003998453239896116,-0.003235274363960297,0.0020949554148003854,0.8383725718787977,0.5450840071795633
0.35541090098095207,0.4087247530630465,0.003998452984436185,-0.0032352432876962215,0.002095007048623033,0.8383639794406671,0.5450972226334895
0.3554041239659797,0.40873987142648954,0.0039984527295388005,-0.0032352121072311193,0.002095058829302704,0.8383553615299955,0.5451104768072556
0.35539734078826873,0.40875500513479923,0.003998452475718874,-0.0032351808170446653,0.0020951107563119136,0.8383467180791861,0.54512376980082
0.35539055144048715,0.408770154211506,0.003998452223689296,-0.003235149409485689,0.0020951628289420407,0.838338049020802,0.5451371017138844
0.3553837559135479,0.4087853186839018,0.0039984519752519244,-0.003235117868707322,0.002095215036983432,0.838329354272515,0.5451504726691085
0.35537695420005866,0.4088004985755458,0.003998451731757929,-0.003235086180279844,0.0020952673806931468,0.8383206337813816,0.5451638827438883
0.35537014628878566,0.40881569391893646,0.003998451494261923,-0.0032350543294324464,0.0020953198688880422,0.8383118875086042,0.5451773319938145
0.355363332172496,0.4088309047369864,0.003998451264622074,-0.0032350222956889223,0.0020953725018017953,0.8383031154067307,0.545190820487831
0.35535651182997724,0.4088461310820436,0.003998451041511759,-0.003234990092642327,0.0020954252844243744,0.8382943174153233,0.5452043483146066
0.3553496852951261,0.40886137289713764,0.003998450816413951,-0.003234957810018855,0.002095478228446997,0.8382854938681288,0.5452179149562394
0.35534285261603105,0.40887663009089276,0.003998450589131539,-0.00323492544163725,0.0020955313358211494,0.8382766452632893,0.5452315196427414
0.35533601378613383,0.4088919026739499,0.003998450361365639,-0.0032348929805349302,0.002095584591118238,0.8382677716030769,0.5452451623666529
0.35534182429125916,0.4088807495223533,0.0039984515183439755,-0.003238326366702897,0.002090264330297007,0.8391654493821085,0.5438625677509858
0.35533498204610303,0.40889589784714336,0.0039984512717955445,-0.0032382962313332376,0.002090314539587559,0.8391571386810796,0.5438753907130077
0.3553408923113485,0.4088846241674921,0.003998452619420938,-0.003241720915201014,0.0020849855445911297,0.8400531181316575,0.5424904633245328
0.3553339439751878,0.40891846140883775,0.003998454551531631,-0.003269224254963637,0.0020416545963989744,0.8472496590272183,0.5311809099521011
0.35559034683643803,0.4084635344230502,0.00399853016303145,-0.003332551238094435,0.0019354540829907851,0.8637958113787715,0.5038272961682688
0.3561125513604984,0.40770593119574455,0.003998282139039272,-0.003438577502093792,0.0017438162594554424,0.8912870676041739,0.4534230898522574
0.3570972377055331,0.4066393392259895,0.003998108271207862,-0.003576773936080572,0.0014452079428649432,0.9266174352267232,0.3759857002547589
0.36001991518653537,0.40434896753546434,0.003999041989048966,-0.0036904164886843406,0.0010882204236425366,0.9583723303479875,0.28549548687469256
0.3635946895028241,0.4027409310642389,0.0039987814879286696,-0.0037954890744154924,0.000665331969973723,0.9848848370722908,0.1731675757789053
0.3672729572955696,0.40152075556579947,0.00399915335629818,-0.0038074141440471213,0.0005639422443198545,0.9890603943254476,0.14746091666428454
0.36735163171353474,0.40149742291478596,0.003998230556189853,-0.003815132612585743,0.0005588623911394693,0.9891183059679235,0.14707178259313153
0.367116519859765,0.4015684158453444,0.0039982321847250694,-0.00381546572145965,0.0005572858279300308,0.989170075794057,0.1467231842873311
0.3662321799893683,0.401834408868908,0.003999123950758618,-0.0038098450080257707,0.0005495806355254342,0.9895949656219405,0.1438297154897082
0.3650729144587277,0.4021762260072849,0.003998421068473368,-0.003816978912785458,0.0005359896717710087,0.9899986575709369,0.14102411635884818
0.36456295117206383,0.40232442836248805,0.003998195905669535,-0.0038204715521175173,0.0005253355569090343,0.9903637157619399,0.13843712840808114
0.3640536693364295,0.4024693255975594,0.003998187871015291,-0.0038220551661150245,0.0005138231270318035,0.9907699557649946,0.13549916100674556
0.36354194237041987,0.4026116412047674,0.003998206840854206,-0.003823383064298623,0.0005023474378832825,0.9911709502477737,0.1325340589204177
0.36233983381970536,0.4029276636745805,0.003998376975187349,-0.0038308687869987403,0.0004286358235070717,0.9935583034331781,0.11325651590373297
0.36123687604057747,0.4031746794907158,0.003998674482466567,-0.0038365696270427846,0.0003474346989180352,0.9957450893628735,0.09206995727353057
0.3609124271721702,0.4032388431975113,0.003997962734377344,-0.003852492331078711,0.00020209869222850155,0.9984723438369565,0.05511892643813118
0.36061084135419225,0.40327277763301855,0.003999020834678003,-0.003850434803763393,3.6950007789149924e-05,0.9999361531777018,0.010623669549568868
0.3605641505639395,0.40330209878297596,0.003998998656374014,-0.003848225463820249,-0.00011761357481038133,0.9995483273514715,-0.029804674410271945
0.36041938798091516,0.4032952445352813,0.003998933152694478,-0.0038476087565815762,-0.0001549933890992343,0.9992098130803154,-0.039559086540346775
0.36006176457421335,0.40326837396416815,0.003998878120827155,-0.003846965201860635,-0.00018372271115478064,0.998884245922106,-0.04706835830286246
0.35789183223364557,0.40298034319087633,0.0039982218193962,-0.003840084422107666,-0.00035124442986595117,0.995998574296858,-0.08928589125728661
0.3508308932884644,0.40120420951643226,0.003998724794342941,-0.003804262951551464,-0.0006023252369081091,0.9881258232139664,-0.15359857514126146
0.3438719625800853,0.3986369663305916,0.003998405496045621,-0.003771976707117096,-0.0007929065980959855,0.9790434699078322,-0.2036149000483003
0.33320780675454403,0.39340464252524177,0.003998329466927804,-0.003729150250396989,-0.0009690198038592642,0.9685964585642245,-0.2486082357764367
0.3209180009284265,0.38564250537338823,0.003998035847364079,-0.0036621380487805314,-0.0012101988578987065,0.9503215475217027,-0.31124601279308345
0.3095813696095564,0.3759562517123077,0.003998819513647906,-0.003553775676974169,-0.0014865003176695066,0.9226679604663272,-0.3855761866663337
0.29910343485558166,0.3636525048121308,0.003999513310474833,-0.0034343881738789148,-0.0017289433338037088,0.8938388862071964,-0.44837178907319575
0.2849464056505382,0.3423361968275514,0.003998074608644181,-0.003364516497738273,-0.0018923983059588663,0.8726371215893476,-0.48835392174287534
0.27765073321118083,0.32916347528412937,0.003998526113972951,0.0032562011404435724,0.0020615189117327046,-0.8457155626813134,0.5336200280466797
0.26910314732972224,0.3095687975604205,0.0039989301904309466,0.0031841404309032695,0.0021613928748045277,-0.8289135760329212,0.55936345348876
0.2647984947046357,0.29798567375862867,0.00399881068563241,0.003107268165385155,0.002271227259399365,-0.8090346076624291,0.5877484070720945
0.26180803584646356,0.28782585014384826,0.003998600467075595,0.0030294777374704667,0.002376377594478379,-0.78850314726181,0.6150186678893469
0.26132711719999124,0.28584530532497004,0.003998444637555172,0.0030049484482100705,0.002413532329259204,-0.7809977768104552,0.6245219113559151
0.2613246160085637,0.28583373939430884,0.00399844742011124,0.003005182056912736,0.0024132256696028993,-0.7810430889262817,0.624465241997635
0.26064883837242786,0.28283122258139476,0.003998488062525073,0.0029966573351362068,0.002421028373575824,-0.7793056265256028,0.6266321880752438
0.25844020825110486,0.2718631410677007,0.003998934385836039,0.002979583269506011,0.002441400202477424,-0.774145369770077,0.6329961359377655
0.25791726212714683,0.2692926883929022,0.003997898147086301,0.0029702199016497276,0.0024608837776113304,-0.7714828325025311,0.6362384466523855
0.2561731041357543,0.25829284603034935,0.003998282498393034,0.0028958211122987808,0.00254741673139982,-0.752873253254841,0.6581542292058555
0.2544103584493291,0.2444737712036416,0.003999186208142876,0.002896354808839571,0.0025313685768710062,-0.7544895978485932,0.6563007314030799
0.2502890238183695,0.22282417973559085,0.003998289023685438,0.003018772881966531,0.002403743243933885,-0.7826925434724422,0.6223965708624556
0.2463483124671884,0.20621037129667674,0.003999075045803185,0.003020367230448585,0.0023877606305044725,-0.7851849493464422,0.6192493611630046
0.24300662155831493,0.1924347153997389,0.003999128903274855,0.0030334166888296766,0.0023702046466020695,-0.7885796455007332,0.614920582852016
0.23793148154417373,0.17310542473735652,0.003998785448284671,0.0030866384383820226,0.002301496690055938,-0.8025612209810754,0.5965573420497831
0.23204843385975013,0.1561707808206677,0.003998313130312327,0.0031698973708552294,0.0021912434947309154,-0.8237447730670141,0.5669477039792808
0.22187217334371206,0.13423720489293547,0.003998882996118131,0.003333602190824874,0.0019302765479800108,-0.8658027049783891,0.5003706997626725
0.21178267439913492,0.11938974312176358,0.00399931211868821,-0.003472492068160872,-0.0016597030058461298,0.9029221178671122,-0.4297869661252395
0.20346628407707026,0.1104146427592083,0.003998936971347396,-0.003581606001491,-0.0014166497358992912,0.9302015772086156,-0.3670288693830226
0.19731228948806934,0.10513209717955112,0.003998859486953627,-0.003640982536207845,-0.0012585059618998335,0.9453387111110023,-0.326067294716756
0.19373471482020618,0.10245686973373071,0.003998831522973437,-0.0036698336070706333,-0.001171909206832079,0.952775698075993,-0.3036505032202506
0.19203459711006027,0.10127790785495631,0.0039976810679238466,-0.003685895995636763,-0.0011468184047398614,0.9555179969723423,-0.2949075387985511
0.19188994949920618,0.10118319234242443,0.003998110974747657,-0.00368281299549122,-0.0011453993938649052,0.9555099091431906,-0.29493378659936625
0.1917232971528612,0.10106896991360947,0.003998657991954126,-0.003681414062889854,-0.0011384065461980631,0.9555057373793889,-0.2949473462435342
0.19161930404554325,0.1009925959281347,0.003998082330731831,-0.003685513102942652,-0.001139150996459309,0.9557785312508862,-0.2940620997817876
0.19160575836528385,0.10098296814736413,0.003998011192900941,-0.003685220586211548,-0.001140706116619162,0.9558222181915097,-0.29392006591971326
0.19160942285068303,0.10098535050133603,0.0039980280727389475,-0.003684994865225574,-0.0011409488527602274,0.9558103315477086,-0.2939587201550896
0.19150177875119048,0.1009075723617527,0.003998049121424832,-0.0036869685835940985,-0.0011346561194183946,0.9561582558081451,-0.2928250478836809
0.19136080471211123,0.10080809209864722,0.00399860935960597,-0.003683011489094719,-0.001131156984387071,0.9566138210482064,-0.29133340572237515
0.19102913977028615,0.1005793525568249,0.003998782216265002,-0.003685166541422415,-0.0011189748963601758,0.9576294641402999,-0.28797738948241275
0.1907933774854107,0.10042089557761029,0.003998104967540491,-0.003693531236593965,-0.0011110979556649449,0.9581240761808448,-0.2863273964030337
0.19080308893478554,0.10042726683182057,0.003998118272675592,-0.003693341274631928,-0.0011113247150900773,0.9581087719657687,-0.2863786047697232
0.19081275952223953,0.10043360806026827,0.003998118511271364,-0.0036932853268234127,-0.0011115123946515552,0.9580932103194589,-0.2864306626802451
0.1906253729527301,0.10030957183151441,0.003998254680342615,-0.003693347368479183,-0.0011073375871945026,0.9584561701078119,-0.28521378467905223
0.19036946046351025,0.10014103814499631,0.003998314419825986,-0.0036945566070313456,-0.0011012383683120942,0.9589377163529148,-0.28359053877270013
0.19008873674607638,0.09995765040195385,0.003998244103190628,-0.0036973291542697537,-0.0010949000555422886,0.9594144702084324,-0.2819734124091599
0.18902044965659173,0.09927369182651669,0.003998848555648891,-0.003696342781070525,-0.0010787536721227672,0.9606840129422888,-0.2776173636818489
0.18555608890779118,0.09710086930744959,0.003998301675739297,-0.0037057774853843013,-0.001068666265093251,0.9613179096682043,-0.2754142365906251
0.18070854422548208,0.0941231463028786,0.003998752388211072,-0.0037080213055352943,-0.0010401747223223662,0.9633776046944039,-0.26812079253168253
0.17141083565050402,0.08856917798992281,0.003997884148759304,-0.003723647782043561,-0.0010233716260796125,0.9647236350994344,-0.26323638623534473
0.17049428769875252,0.08802924435141214,0.003998544584448576,-0.003716702512017812,-0.0010179800143463398,0.964963706175613,-0.262355094486371
0.16939418644075346,0.0873839014390226,0.003998683640103893,-0.003716547005157251,-0.001013672163341649,0.9652627653145166,-0.26125266246389944
0.16882538723431215,0.08705140159781427,0.00399857279965549,-0.0037181991754156344,-0.0010116728235641799,0.9653995445163283,-0.2607467563760975
0.16882923379822723,0.0870534988456432,0.003998574328264861,-0.0037182436454515984,-0.0010115032248903869,0.9654047941554831,-0.26072731914210356
0.16883302552391563,0.0870555675452573,0.00399857516748664,-0.0037182828164578716,-0.0010113622274341859,0.9654099713346452,-0.2607081486393958
0.1688367735591377,0.08705761487327532,0.003998575789497031,-0.0037183158164266063,-0.0010112420433718607,0.9654150942344443,-0.26068917764517585
0.16825559436990806,0.0867189221471394,0.00399865425240109,-0.003718148496650731,-0.0010095177367465064,0.9655415205055149,-0.2602205380549247
0.167661611982888,0.08637350686796692,0.003998639407343907,-0.0037187520002098075,-0.0010079454274601436,0.9656564330744789,-0.25979378012464144
0.167294479172854,0.08616032982810598,0.0039990327962173,-0.0037131761887015087,-0.0010065017230886338,0.9657092467675572,-0.25959747684542395
0.15178495919565432,0.07736881785726703,0.0039983606853510704,-0.0037338798023156122,-0.0009578784735004498,0.969180979575983,-0.24631964890887179
0.12992304025189974,0.06630453723724128,0.003998660844526693,-0.003759613622359692,-0.0008427904625527393,0.9760762136341232,-0.2173945265808691
0.10748454529417298,0.05656292442538244,0.00399834769339278,-0.0037850091501318937,-0.0007326963900576206,0.9820754184677758,-0.1884489567577288
0.08449872171271293,0.04819134608664395,0.0039984953181945344,-0.0038041296776550825,-0.0006177819980442862,0.987357888578436,-0.1584599217617231
0.06097553530418981,0.041202627761456494,0.0039982669781127335,-0.0038223054721927773,-0.0005047784803741636,0.9916801164857779,-0.1286688841418814
0.03720071944786195,0.035655752074394836,0.0039984498980271295,-0.0038343467232846273,-0.00039108154543909444,0.9950286894506695,-0.09951407945870618
0.01303179742161915,0.03150521288380215,0.0039985435289906154,-0.0038437915462676835,-0.00027541031538666754,0.9975591290731017,-0.06972039456731285
-0.011366006627340372,0.02880525808363231,0.00399832802492214,-0.0038519623092585385,-0.00016045007866690816,0.999201136891138,-0.039777187904595904
-0.03586549640861436,0.027575785670002274,0.003997866940349273,-0.0038584714439432563,-4.6256664641617065e-05,0.9999456433911845,-0.00968608906769702
-0.06027338864291099,0.027798200015187086,0.0039984245600128525,-0.003853921250798261,6.875974882836212e-05,0.9997988650938021,0.019681766186878488
-0.08473594471513474,0.02948184150972481,0.003998580289885593,-0.003848888058918805,0.0001841792780872688,0.9987595580646901,0.049643703660469087
-0.1086171303010178,0.032549758608258636,0.003998801970603337,-0.0038429463857344143,0.00029837309104687886,0.9968926875915507,0.07867726585914006
-0.11894866832898732,0.03437797979381566,0.0039989708482494925,-0.0038352720355734737,0.0003674815655279307,0.9953122705684609,0.09663663747030374
-0.12590137776064675,0.03569135201095177,0.003997799570476593,-0.0038452245347072333,0.0003176446347499669,0.9964157796340478,0.08450270674029552
-0.13844708271916512,0.03741560787642005,0.003998120659446162,-0.0038524405716308372,0.00019024784625719694,0.9986020222050693,0.05271739518740718
-0.14066547973385457,0.03763476774789967,0.003998178739494766,-0.003853402324937083,0.00014849115506635637,0.9991644265004974,0.04068879522462186
-0.14066421263167195,0.03763463141886135,0.003998179699149836,-0.0038534145475142886,0.0001482672844975137,0.9991673310145796,0.040617408168651746
-0.14066265195910363,0.03763449077801807,0.0039981808091173465,-0.003853421843369462,0.00014803463864625723,0.9991702433394222,0.04054570323576426
-0.14066087260115276,0.037634354809786816,0.0039981815879467225,-0.003853430673845529,0.00014779280293785544,0.9991731573356586,0.040473829683148686
-0.14078463135492883,0.03764281920789342,0.003998832583594233,-0.0038483647621705597,0.00015438486335610162,0.9991729872645209,0.040478485333135035
-0.14720173474327172,0.0382334090800803,0.003999340834722483,-0.0038395993283137377,0.00021611627572963867,0.9982942164315781,0.05825691555527964
-0.1679772216512744,0.041577799729591344,0.003998567226638165,-0.0038390333419162435,0.0003314170720204272,0.9961006832089732,0.0881395535292806
-0.1935852629589045,0.04614726042787879,0.003998320781573958,-0.0038408438398537447,0.0003313531385171333,0.9960947214127618,0.08820682568445677
-0.22073473261111382,0.050950747033089244,0.003998148406083254,-0.003843829861100435,0.00031781947695073737,0.9963062926060143,0.08578400361627932
-0.24834102128818158,0.056094751132251895,0.003997980407764314,-0.0038402045792675305,0.0003880284766390908,0.9947054437299815,0.1026946078264643
-0.2821200929595973,0.06368149667143813,0.003998616466782262,-0.0038316223147180353,0.00043368151408361064,0.9934730020946778,0.11400230129155231
-0.3171780510240379,0.07202853513495795,0.003998865892453719,-0.003825075813098154,0.00044797681766889407,0.9931568327400078,0.11672477754800399
-0.3544885283471721,0.08104230733709282,0.003997940877370029,-0.0038334766207679997,0.0004612007551190766,0.9926522834483849,0.1209402162870927
-0.36701028757546394,0.08408559144388278,0.003998569666304609,-0.0038292381062923686,0.00043183006229513353,0.993494247396645,0.11381709383083137
-0.3670099021970352,0.08408540265083067,0.003998578403632384,-0.003829081479471703,0.0004318802275583006,0.9934900221160663,0.11385397476729021
-0.36770472662835624,0.08424655556390612,0.003998576600569809,-0.0038282296876033304,0.00043723655405224335,0.9933145030835618,0.11537526357721317
-0.3677043890491094,0.08424651450288319,0.003998573096106208,-0.003828427932672722,0.0004376896938814799,0.993310037022615,0.11541369900244694
-0.3677039657467312,0.08424631279966946,0.003998573336913416,-0.003828407962558068,0.00043782515451163046,0.9933055208252324,0.115452561252318
-0.36770354044601217,0.08424611045590523,0.003998573866125614,-0.0038283863140572126,0.000437966170863789,0.9933009862438306,0.11549156839742483
-0.3677031135361252,0.0842459076019875,0.003998574175159236,-0.0038283665282371157,0.00043810998128077365,0.9932964374254407,0.11553068452708676
-0.3677026853913393,0.08424570440994952,0.003998574269499889,-0.003828348384613643,0.0004382556151861652,0.9932918783441006,0.11556987538415978
-0.3677022562105816,0.0842455009455094,0.003998574270676493,-0.0038283309506052846,0.00043840287651654626,0.9932873111257404,0.11560912265754433
-0.3677018260909068,0.0842452972294984,0.003998574251379856,-0.0038283136795691933,0.00043855139122808446,0.9932827368136451,0.11564841734776625
-0.367701395073254,0.0842450932675851,0.003998574248101103,-0.0038282962970846907,0.0004387009355221048,0.9932781558534507,0.11568775558942682
-0.36770096317733053,0.08424488905511889,0.00399857424897811,-0.003828278884350571,0.0004388513349441145,0.9932735684567133,0.11572713551953275
-0.3748250568224904,0.08599951336951356,0.003998550846947991,-0.003821770756637988,0.0004710035683617642,0.992168285803664,0.12484896823498867
-0.4034915074563512,0.09348836712087197,0.003998891360733232,-0.0038233283196399885,0.0004616353047407275,0.9927347221338021,0.1202619662375787
-0.4428129133490683,0.10247332214478552,0.003998561169589111,-0.0038297219529490234,0.00042673966747532044,0.9936185073528773,0.11272716162868454
-0.4845418287238782,0.11210939803153774,0.003998268858805467,-0.003831528540140083,0.00042956107049129695,0.9935151726086793,0.1136342231138096
-0.5273166390160317,0.12202384189554787,0.003998850280660736,-0.0038265802565105676,0.00042904419200360443,0.9934670951273396,0.11405395260080835
-0.5701664023458574,0.13199593091385325,0.003998446984040463,-0.0038299443362283104,0.00043173180671433246,0.9934608711057773,0.11410803089957666
-0.6120002916131276,0.14186252725902584,0.0039981832189978535,-0.003831200276622321,0.00044135980282703353,0.9932452360091782,0.11596994546448951
-0.6530489431189113,0.15147607059519438,0.003999000466348764,-0.0038233516433606642,0.00042934382192622006,0.9934987836070708,0.11377769824251413
-0.6885901232111495,0.1600187563126238,0.003998977950476577,-0.0038229852386410237,0.00047599829882291676,0.992169742222345,0.1248373374753327
-0.7136464546483411,0.16692484187612153,0.0039981529160029415,-0.0038155734518007154,0.0005632576310392884,0.9887837252025009,0.14930461786140542
-0.7359375541981634,0.1746042414783372,0.003999151211912858,-0.003778948923227881,0.0007191349485457641,0.981923325400571,0.18924002067281104
-0.76963240836301,0.19135180226827006,0.00399830777866798,-0.0037335407092638946,0.0009618743709685093,0.96778781810444,0.25173770992863587
-0.8071802381540056,0.21333834787390948,0.003998114539288014,-0.0037124540944134332,0.0010460477719485095,0.9621437919709231,0.27251504002617644
-0.8419416551262902,0.2360025409933486,0.00399872652096165,-0.0036787149677317407,0.0011383021168567785,0.9545470907972674,0.2980352710250084
-0.8752283011480535,0.26032808508263977,0.003998695032370884,-0.003646895169449619,0.0012380255499499354,0.9464654647271129,0.32278211153539915
-0.9071752746338344,0.28620722374201846,0.003998162987525734,-0.0036211863159526948,0.0013282567753110468,0.938389165439533,0.34555881833531726
-0.9371327715012449,0.31357437178906034,0.003998190632738596,-0.0035741650359849874,0.001443258475993714,0.9260683347856014,0.3773361653177317
-0.9646681902612798,0.3417276634611108,0.0039985355767452775,-0.0035337838245560007,0.0015343815195062928,0.9166028036621355,0.39978051273660975
-0.9915402198024201,0.3724725130399337,0.003998108372670707,-0.0034905491053777798,0.001641582167246423,0.9041230712636154,0.42725471709950574
-1.0154014983319515,0.4034747385144678,0.00399925076777501,-0.0034277674829409095,0.0017451417553050997,0.890329822178534,0.45529991503390027
-1.0370257848342692,0.43554115854781317,0.003998557612513932,-0.0033712187797730344,0.0018729551236791096,0.8733048393656718,0.48715889036693333
-1.0504411150136512,0.4585779737827505,0.0039991704730089825,-0.003312164049422948,0.0019635601558329516,0.8594080294166765,0.5112758677807598
-1.0580107566323163,0.4734207364886193,0.003998177798510423,-0.003251546215009622,0.002073419320361378,0.8413764361970988,0.5404357695339962
-1.0616209093329767,0.48201297893959943,0.003998144920139064,-0.003180701807428894,0.002181128557742259,0.8227787660681021,0.5683486851587487
-1.062092110001625,0.48329819333921087,0.003998134363223393,-0.0031609353733594264,0.0022096196641320826,0.818410781642685,0.5746206736269719
-1.0620909672240388,0.4832949008270836,0.003998136147473432,-0.003160953107771879,0.0022096059467580204,0.8184405293022705,0.5745783027685871
-1.0620897902796456,0.48329161849809,0.003998136592549797,-0.0031610593942319213,0.002209451212311434,0.8184701785668909,0.5745360674714238
-1.0620885926494967,0.4832883147075104,0.003998136966251977,-0.0031611698929567594,0.0022092896281459746,0.8185000132091046,0.5744935634286449
-1.0620873812788465,0.4832849949115754,0.00399813720336268,-0.0031612823395240977,0.0022091266377055915,0.8185299839128787,0.5744508608132212
-1.0620861612848378,0.4832816643944337,0.0039981373283230655,-0.0031613962164970264,0.0022089627767843704,0.818560043021679,0.5744080274732936
-1.0620849355461164,0.4832783272730345,0.003998137370219021,-0.0031615110629748507,0.0022087984127619805,0.8185901534305914,0.5743651162491081
-1.0620837060364179,0.4832749865190766,0.003998137353136845,-0.003161626552973244,0.0022086337496447766,0.8186202883739816,0.5743221652670203
-1.062082474180976,0.48327164427183106,0.003998137293470084,-0.0031617424630147983,0.0022084689283909066,0.8186504285983152,0.5742792019613672
-1.0620812409967424,0.4832683020633355,0.003998137203483396,-0.003161858623597604,0.002208304059434883,0.8186805603283035,0.574236245968295
-1.0620800076309556,0.4832649609008195,0.003998137095309946,-0.0031619749165652292,0.0022081391622708274,0.8187106745211448,0.5741933101849923
-1.062078774818664,0.4832616215035586,0.003998136971689284,-0.0031620912619064454,0.002207974339471256,0.8187407647275414,0.5741504038155231
-1.062077542757696,0.4832582844557939,0.003998136836237273,-0.003162207597251753,0.0022078096454832903,0.818770825717779,0.5741075343288112
-1.0620763115950995,0.4832549501922183,0.003998136692305237,-0.0031623238785048594,0.002207645106199093,0.8188008536107808,0.5740647072735173
-1.0620750814396673,0.4832516190365766,0.0039981365421230194,-0.003162440075492683,0.0022074807396566874,0.8188308455254647,0.5740219267742354
-1.0620738523716344,0.4832482912270797,0.003998136387231316,-0.0031625561674264264,0.00220731655763774,0.8188607993513732,0.5739791958579441
-1.0620726244517196,0.48324496694110164,0.003998136228841841,-0.0031626721379364097,0.002207152569637942,0.8188907135260531,0.5739365167710395
-1.0620713977248473,0.4832416463098201,0.00399813606791417,-0.0031627879742757437,0.00220698878335965,0.8189205869030237,0.5738938911673023
